City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Date
271,Kyren,RU,51.68,102.14,46.94,54,26,2.59,scattered clouds,2020-09-17 19:24:43
272,Zinder,NE,13.81,8.99,86.0,62,20,4.7,few clouds,2020-09-17 19:24:43
273,Colesberg,ZA,-30.72,25.1,59.41,29,0,4.45,clear sky,2020-09-17 19:24:44
274,Shirokiy,RU,49.76,129.52,50.11,94,18,6.33,few clouds,2020-09-17 19:24:44
275,Esim,GH,4.87,-2.24,75.6,86,41,8.21,scattered clouds,2020-09-17 19:24:45
276,Casablanca,MA,33.59,-7.62,75.2,69,100,4.7,overcast clouds,2020-09-17 19:23:56
277,Hollins,US,37.34,-79.94,62.6,93,90,6.93,moderate rain,2020-09-17 19:24:45
278,Mount Gambier,AU,-37.83,140.77,50.0,81,90,9.17,overcast clouds,2020-09-17 19:24:46
279,Avera,US,33.19,-82.53,78.01,79,90,8.05,overcast clouds,2020-09-17 19:24:46
280,High Level,CA,58.52,-117.14,51.8,66,75,9.17,broken clouds,2020-09-17 19:23:39
281,Wonthaggi,AU,-38.6,145.59,53.01,89,65,14.54,broken clouds,2020-09-17 19:24:47
282,Almeirim,BR,-1.52,-52.58,95.9,39,1,5.57,clear sky,2020-09-17 19:24:47
283,Gryazovets,RU,58.88,40.25,58.35,95,100,12.15,light rain,2020-09-17 19:24:47
284,Norrtälje,SE,59.76,18.7,52.0,80,53,5.82,broken clouds,2020-09-17 19:24:47
285,Bariloche,AR,-41.15,-71.31,46.4,61,40,32.21,moderate rain,2020-09-17 19:24:48
286,Mikkeli,FI,61.69,27.27,46.0,87,90,9.17,overcast clouds,2020-09-17 19:24:48
287,Mount Isa,AU,-20.73,139.5,66.2,48,40,3.36,scattered clouds,2020-09-17 19:24:48
288,Dingle,PH,11.0,122.67,75.0,92,100,2.73,overcast clouds,2020-09-17 19:24:49
289,Caravelas,BR,-17.71,-39.25,78.19,57,0,8.81,clear sky,2020-09-17 19:24:49
290,Khani,GE,41.96,42.96,75.2,53,0,24.16,clear sky,2020-09-17 19:24:49
291,Sisauli,IN,29.42,77.47,83.46,53,23,4.5,few clouds,2020-09-17 19:24:50
292,Yeppoon,AU,-23.13,150.73,64.4,88,6,6.93,clear sky,2020-09-17 19:24:50
293,Pullman,US,46.73,-117.18,75.2,29,90,5.82,haze,2020-09-17 19:23:01
294,Pilar,BR,-9.6,-35.96,80.6,57,0,9.17,clear sky,2020-09-17 19:24:50
295,Michigan City,US,41.71,-86.89,68.0,64,1,12.75,clear sky,2020-09-17 19:24:51
296,Richards Bay,ZA,-28.78,32.04,66.79,70,70,4.74,broken clouds,2020-09-17 19:24:51
297,Pudozh,RU,61.81,36.53,44.47,92,100,20.4,light rain,2020-09-17 19:24:51
298,San Patricio,MX,19.22,-104.7,89.6,66,40,9.17,scattered clouds,2020-09-17 19:24:52
299,Fukuechō,JP,32.69,128.84,73.6,93,100,14.88,light rain,2020-09-17 19:24:52
300,Isangel,VU,-19.55,169.27,69.8,94,75,9.06,broken clouds,2020-09-17 19:24:52
301,Korla,CN,41.76,86.15,70.0,57,0,3.0,clear sky,2020-09-17 19:24:52
302,Ōarai,JP,36.32,140.6,84.0,88,75,8.05,broken clouds,2020-09-17 19:24:53
303,Coquimbo,CL,-29.95,-71.34,59.0,77,3,13.87,clear sky,2020-09-17 19:24:53
304,Dalby,AU,-27.18,151.27,50.0,95,0,5.57,clear sky,2020-09-17 19:24:54
305,Sydney,AU,-33.87,151.21,60.01,87,75,10.29,light intensity drizzle,2020-09-17 19:21:02
306,Lüderitz,NA,-26.65,15.16,59.76,68,0,12.62,clear sky,2020-09-17 19:24:54
307,George,ZA,-33.96,22.46,53.6,93,0,3.36,clear sky,2020-09-17 19:24:55
308,Dzerzhinsk,RU,56.24,43.46,61.0,63,75,13.42,broken clouds,2020-09-17 19:24:55
309,Nome,US,64.5,-165.41,50.0,70,90,14.99,overcast clouds,2020-09-17 19:21:47
310,Piranshahr,IR,36.7,45.14,62.78,29,0,3.83,clear sky,2020-09-17 19:24:55
311,Coyhaique,CL,-45.58,-72.07,44.6,70,75,4.7,light intensity shower rain,2020-09-17 19:24:55
312,Soe,ID,-9.86,124.28,62.78,100,97,2.73,overcast clouds,2020-09-17 19:24:56
313,Neuquén,AR,-38.95,-68.06,75.2,15,72,25.28,broken clouds,2020-09-17 19:20:21
314,İdil,TR,37.34,41.89,77.43,25,0,5.12,clear sky,2020-09-17 19:24:56
315,Tabat,ID,-2.63,115.23,75.02,88,57,0.89,broken clouds,2020-09-17 19:24:56
316,Tarakan,ID,3.3,117.63,79.18,82,87,5.95,overcast clouds,2020-09-17 19:24:57
317,Stillwater,US,36.12,-97.06,84.2,54,75,10.29,broken clouds,2020-09-17 19:22:17
318,Geraldton,AU,-28.77,114.6,46.4,70,0,5.82,clear sky,2020-09-17 19:24:57
319,Bonfim,BR,3.08,-59.95,89.83,54,93,1.57,light rain,2020-09-17 19:24:57
320,Dolinsk,RU,47.35,142.8,60.8,100,75,4.47,mist,2020-09-17 19:24:58
321,Torbay,CA,47.67,-52.73,66.99,68,75,32.21,broken clouds,2020-09-17 19:24:58
322,Teguise,ES,29.06,-13.56,78.8,65,20,6.93,few clouds,2020-09-17 19:24:58
323,Vostok,RU,46.49,135.88,46.92,100,7,4.05,clear sky,2020-09-17 19:24:59
324,Bambous Virieux,MU,-20.34,57.76,72.0,73,75,14.99,broken clouds,2020-09-17 19:24:59
325,Birao,CF,10.28,22.79,75.78,88,0,3.85,moderate rain,2020-09-17 19:24:59
326,Lethem,GY,3.38,-59.8,87.12,64,100,4.59,moderate rain,2020-09-17 19:24:59
327,Yumen,CN,40.28,97.2,53.55,35,0,7.76,clear sky,2020-09-17 19:25:00
328,Glendive,US,47.11,-104.71,69.01,45,1,4.47,clear sky,2020-09-17 19:25:01
329,Kushmurun,KZ,52.45,64.63,51.4,85,59,13.98,broken clouds,2020-09-17 19:25:01
330,Labuhan,ID,-6.88,112.21,77.52,80,82,7.29,broken clouds,2020-09-17 19:25:01
331,Launceston,AU,-41.45,147.17,42.8,81,90,3.02,overcast clouds,2020-09-17 19:20:46
332,Tacoronte,ES,28.48,-16.41,73.99,93,75,20.8,broken clouds,2020-09-17 19:25:02
333,Tessalit,ML,20.2,1.01,93.6,25,75,16.49,broken clouds,2020-09-17 19:25:02
334,Chabahar,IR,25.29,60.64,82.4,69,0,9.42,clear sky,2020-09-17 19:25:03
335,Kumul,CN,42.8,93.45,66.88,24,0,1.45,clear sky,2020-09-17 19:25:03
336,Tiznit Province,MA,29.58,-9.5,75.47,53,100,8.21,light rain,2020-09-17 19:25:04
337,Padampur,IN,29.68,73.62,94.08,38,0,10.54,clear sky,2020-09-17 19:23:10
338,Mumbwa,ZM,-14.98,27.06,74.07,25,0,5.46,clear sky,2020-09-17 19:25:04
339,Wahiawā,US,21.5,-158.02,84.2,61,20,10.29,few clouds,2020-09-17 19:25:05
340,Yicheng,CN,31.37,119.87,69.01,74,100,8.77,moderate rain,2020-09-17 19:25:05
341,Brigantine,US,39.41,-74.36,75.99,69,20,8.05,few clouds,2020-09-17 19:24:36
342,Mareeba,AU,-17.0,145.43,73.4,88,40,9.17,light intensity shower rain,2020-09-17 19:25:05
343,Half Moon Bay,US,37.46,-122.43,75.99,82,40,6.93,scattered clouds,2020-09-17 19:25:06
344,Ostrovnoy,RU,68.05,39.51,40.95,86,0,4.52,clear sky,2020-09-17 19:25:06
345,Itupiranga,BR,-5.13,-49.33,95.0,41,40,3.06,scattered clouds,2020-09-17 19:25:06
346,Likasi,CD,-10.98,26.73,75.76,30,92,2.59,overcast clouds,2020-09-17 19:25:07
347,Kapuskasing,CA,49.42,-82.43,48.2,39,20,12.75,few clouds,2020-09-17 19:20:41
348,Vauvert,FR,43.7,4.28,73.99,88,0,1.12,clear sky,2020-09-17 19:25:07
349,Ust-Tsilma,RU,65.44,52.15,36.36,88,23,4.03,few clouds,2020-09-17 19:25:07
350,Gouré,NE,13.98,10.27,91.18,37,0,7.65,clear sky,2020-09-17 19:25:08
351,Challans,FR,46.84,-1.87,80.01,48,68,15.03,broken clouds,2020-09-17 19:25:08
352,Pāndoh,IN,31.68,77.05,72.81,62,0,4.32,clear sky,2020-09-17 19:25:08
353,Ulkan,RU,57.24,107.32,41.83,84,0,2.75,clear sky,2020-09-17 19:25:09
354,Aban,RU,56.67,96.06,53.1,89,20,8.48,few clouds,2020-09-17 19:25:09
355,Chimbote,PE,-9.09,-78.58,65.7,70,16,9.89,few clouds,2020-09-17 19:25:09
356,Buraidah,SA,26.33,43.98,91.4,18,0,9.17,clear sky,2020-09-17 19:25:09
357,Lake Shasta,US,40.68,-122.37,84.99,27,0,5.28,clear sky,2020-09-17 19:25:10
358,Saskylakh,RU,71.92,114.08,47.12,81,0,9.08,clear sky,2020-09-17 19:25:10
359,Mezhdurechenskiy,RU,59.6,65.93,46.65,87,93,8.37,overcast clouds,2020-09-17 19:25:10
360,Verāval,IN,20.9,70.37,81.39,81,100,9.06,overcast clouds,2020-09-17 19:25:10
361,Saryg-Sep,RU,51.5,95.6,47.37,61,52,3.58,broken clouds,2020-09-17 19:25:11
362,Altamira,BR,-3.2,-52.21,93.2,56,40,5.82,scattered clouds,2020-09-17 19:20:25
363,Carauari,BR,-4.88,-66.9,95.97,39,90,2.26,overcast clouds,2020-09-17 19:25:11
364,Hambantota,LK,6.12,81.12,78.8,94,82,6.93,broken clouds,2020-09-17 19:25:12
365,Kavaratti,IN,10.57,72.64,81.88,81,92,20.47,light rain,2020-09-17 19:25:12
366,Chulym,RU,55.1,80.96,45.73,82,1,9.15,clear sky,2020-09-17 19:25:12
367,Waldoboro,US,44.1,-69.38,72.0,68,1,10.29,clear sky,2020-09-17 19:25:12
368,Siquijor,PH,9.21,123.52,77.0,88,90,4.7,overcast clouds,2020-09-17 19:25:13
369,Nioro,GM,13.35,-15.75,79.92,84,35,9.8,scattered clouds,2020-09-17 19:25:13
370,Fort Saint James,CA,54.43,-124.25,69.73,53,9,1.3,clear sky,2020-09-17 19:25:14
371,Xinyu,CN,27.8,114.93,66.63,83,100,5.91,light rain,2020-09-17 19:25:14
372,Esperance,AU,-33.87,121.9,48.2,100,75,5.82,broken clouds,2020-09-17 19:25:14
373,Arlit,NE,18.74,7.39,80.31,57,100,21.74,moderate rain,2020-09-17 19:25:14
374,Udachny,RU,66.42,112.4,46.4,70,1,6.71,clear sky,2020-09-17 19:25:15
375,Jumla,NP,29.27,82.18,61.7,69,97,1.23,overcast clouds,2020-09-17 19:25:15
376,Asău,RO,46.43,26.4,75.2,60,0,16.11,clear sky,2020-09-17 19:25:15
377,Yangshan,CN,28.76,115.03,61.92,95,100,3.49,light rain,2020-09-17 19:25:15
378,Rock Springs,US,41.59,-109.2,75.2,17,1,9.17,clear sky,2020-09-17 19:23:59
379,Council Bluffs,US,41.26,-95.86,70.0,49,90,5.82,smoke,2020-09-17 19:24:05
380,Paka,MY,4.64,103.44,75.2,100,100,1.12,overcast clouds,2020-09-17 19:25:16
381,Port Hardy,CA,50.7,-127.42,60.8,87,90,3.36,smoke,2020-09-17 19:25:16
382,Karpathos,GR,35.51,27.21,78.8,88,0,5.82,clear sky,2020-09-17 19:25:17
383,Leh,IN,34.17,77.58,54.46,37,0,5.14,clear sky,2020-09-17 19:25:17
384,Thinadhoo,MV,0.53,72.93,82.56,78,1,11.86,clear sky,2020-09-17 19:25:17
385,Honiara,SB,-9.43,159.95,75.2,94,75,5.82,broken clouds,2020-09-17 19:23:54
386,Alice Springs,AU,-23.7,133.88,75.2,41,40,12.75,scattered clouds,2020-09-17 19:24:36
387,Sola,VU,-13.88,167.55,82.4,78,75,23.42,broken clouds,2020-09-17 19:25:18
388,Belmonte,BR,-15.86,-38.88,78.8,57,0,12.75,clear sky,2020-09-17 19:25:18
389,Matagami,CA,49.75,-77.63,48.2,42,1,10.29,clear sky,2020-09-17 19:25:18
390,Abu Samrah,SY,35.3,37.18,74.62,45,0,8.3,clear sky,2020-09-17 19:25:18
391,Manzhouli,CN,49.6,117.43,49.08,83,100,13.89,light rain,2020-09-17 19:25:19
392,Grafton,US,42.21,-71.69,75.99,49,1,9.17,clear sky,2020-09-17 19:25:19
393,Itoman,JP,26.12,127.67,82.4,88,75,10.29,broken clouds,2020-09-17 19:25:19
394,Quelimane,MZ,-17.88,36.89,77.0,73,0,21.92,clear sky,2020-09-17 19:25:20
395,Grand-Santi,GF,4.25,-54.38,91.99,49,78,2.68,broken clouds,2020-09-17 19:25:20
396,Kisangani,CD,0.52,25.2,70.72,96,100,2.53,light rain,2020-09-17 19:25:20
397,Evans,US,33.53,-82.13,79.0,83,75,3.36,broken clouds,2020-09-17 19:25:21
398,Ilulissat,GL,69.22,-51.1,37.4,69,75,8.05,broken clouds,2020-09-17 19:25:21
399,Takoradze,GH,4.88,-1.76,75.33,87,2,9.31,clear sky,2020-09-17 19:25:21
400,Yerofey Pavlovich,RU,53.97,121.97,42.35,82,100,5.57,overcast clouds,2020-09-17 19:25:21
401,Mbanza-Ngungu,CD,-5.25,14.87,77.7,59,89,6.13,overcast clouds,2020-09-17 19:25:22
402,Lázaro Cárdenas,MX,17.96,-102.2,83.07,75,63,4.03,light rain,2020-09-17 19:25:22
403,Kibala,TD,9.11,18.35,71.6,94,75,2.24,thunderstorm with light rain,2020-09-17 19:25:22
404,Lavrentiya,RU,65.58,-171.0,42.66,86,39,8.57,scattered clouds,2020-09-17 19:25:23
405,Varhaug,NO,58.61,5.65,50.0,99,0,7.07,clear sky,2020-09-17 19:25:23
406,Saint-Joseph,RE,-21.37,55.62,68.0,64,28,5.82,scattered clouds,2020-09-17 19:25:23
407,Kushima,JP,31.46,131.23,77.0,94,37,5.01,light rain,2020-09-17 19:25:23
408,Praia,CV,14.92,-23.51,82.09,77,11,6.17,few clouds,2020-09-17 19:25:24
409,Umm Kaddadah,SD,13.6,26.69,95.58,26,0,6.04,clear sky,2020-09-17 19:25:24
410,Aksarka,RU,66.56,67.8,47.03,84,100,12.26,light rain,2020-09-17 19:25:24
411,Yamada,JP,39.47,141.95,71.58,86,100,6.24,overcast clouds,2020-09-17 19:25:25
412,Tandaltī,SD,13.02,31.87,89.85,42,0,8.68,clear sky,2020-09-17 19:25:25
413,São Félix do Xingu,BR,-6.64,-51.99,102.76,20,59,1.74,broken clouds,2020-09-17 19:25:25
414,Balkhash,KZ,46.84,74.98,57.67,42,0,22.62,clear sky,2020-09-17 19:25:26
415,Malakal,SS,9.53,31.66,77.11,78,0,1.86,clear sky,2020-09-17 19:25:26
416,Makakilo City,US,21.35,-158.09,84.2,51,1,9.17,clear sky,2020-09-17 19:25:26
417,Paamiut,GL,61.99,-49.67,41.4,69,100,15.19,overcast clouds,2020-09-17 19:25:27
418,San Cristobal,VE,7.77,-72.22,89.6,52,40,9.17,scattered clouds,2020-09-17 19:25:27
419,Olavarría,AR,-36.89,-60.32,78.01,27,6,7.0,clear sky,2020-09-17 19:25:27
420,Morondava,MG,-20.28,44.28,75.25,86,0,8.3,clear sky,2020-09-17 19:25:27
421,Marau,BR,-28.45,-52.2,70.77,82,20,4.83,light rain,2020-09-17 19:25:28
422,Cornereva,RO,45.07,22.42,64.81,64,14,3.18,few clouds,2020-09-17 19:25:28
423,Elko,US,41.0,-115.5,87.01,19,1,8.34,clear sky,2020-09-17 19:20:36
424,Thessalon,CA,46.25,-83.57,55.4,43,1,4.7,clear sky,2020-09-17 19:25:28
425,Santa Vitória do Palmar,BR,-33.52,-53.37,68.52,60,0,6.96,clear sky,2020-09-17 19:25:29
426,Clyde River,CA,70.47,-68.59,41.0,60,75,11.41,broken clouds,2020-09-17 19:25:29
427,Krasnosel'kup,RU,65.7,82.47,46.17,90,0,12.48,clear sky,2020-09-17 19:25:29
428,Rivers,CA,50.03,-100.24,50.0,37,75,4.7,broken clouds,2020-09-17 19:25:30
429,Maţāy,EG,28.42,30.78,89.19,30,0,14.79,clear sky,2020-09-17 19:25:30
430,Troitsko-Pechorsk,RU,62.71,56.2,37.78,82,100,4.83,overcast clouds,2020-09-17 19:25:30
431,Ballina,AU,-28.87,153.57,57.0,93,6,4.63,clear sky,2020-09-17 19:25:30
432,Carballo,ES,43.21,-8.69,60.8,100,40,4.7,shower rain,2020-09-17 19:24:55
433,Iqaluit,CA,63.75,-68.51,41.0,60,75,4.7,broken clouds,2020-09-17 19:21:29
434,Żurrieq,MT,35.83,14.47,78.01,88,0,14.99,clear sky,2020-09-17 19:25:31
435,Cho Dok,VN,10.7,105.12,79.43,87,100,5.84,moderate rain,2020-09-17 19:25:31
436,Collipulli,CL,-37.95,-72.43,66.2,55,75,6.93,broken clouds,2020-09-17 19:25:32
437,Monroe,US,43.15,-77.68,64.4,63,75,13.87,broken clouds,2020-09-17 19:25:30
438,Chara,RU,56.91,118.26,41.18,75,79,3.11,broken clouds,2020-09-17 19:25:32
439,Kamenskiy,RU,50.89,45.49,55.49,44,49,11.03,scattered clouds,2020-09-17 19:25:32
440,Bengkulu,ID,-3.8,102.27,74.44,90,85,4.9,overcast clouds,2020-09-17 19:25:33
441,Conde,BR,-7.26,-34.91,80.6,65,0,16.11,clear sky,2020-09-17 19:25:33
442,Havelock,US,34.88,-76.9,78.01,94,90,3.36,overcast clouds,2020-09-17 19:20:56
443,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,50.0,100,100,8.95,overcast clouds,2020-09-17 19:24:05
444,Narathiwat,TH,6.33,101.75,75.2,88,20,2.24,moderate rain,2020-09-17 19:25:33
445,Havøysund,NO,71.0,24.66,46.4,81,75,11.41,light intensity shower rain,2020-09-17 19:25:34
446,Tottori-shi,JP,35.5,134.23,71.69,93,100,8.48,moderate rain,2020-09-17 19:25:34
447,Tianpeng,CN,30.99,103.94,68.0,88,39,2.24,scattered clouds,2020-09-17 19:25:34
448,Cabo San Lucas,MX,22.89,-109.91,91.4,62,40,9.17,scattered clouds,2020-09-17 19:25:34
449,Erbil,IQ,36.19,44.01,84.2,13,0,3.06,clear sky,2020-09-17 19:25:35
450,Loukhi,RU,66.08,33.04,38.98,88,0,4.29,clear sky,2020-09-17 19:25:35
451,Antofagasta,CL,-23.65,-70.4,59.0,72,20,12.75,few clouds,2020-09-17 19:25:34
452,Podporozh'ye,RU,60.91,34.17,48.6,95,100,10.78,moderate rain,2020-09-17 19:25:36
453,Podor,MR,16.65,-14.96,93.2,56,0,6.93,clear sky,2020-09-17 19:25:36
454,Anaconda,US,46.13,-112.94,75.0,18,1,3.36,haze,2020-09-17 19:25:36
455,Puerto del Rosario,ES,28.5,-13.86,77.0,69,20,14.99,few clouds,2020-09-17 19:25:36
456,Raudeberg,NO,61.99,5.14,54.0,60,100,31.38,light rain,2020-09-17 19:25:37
457,Tokur,RU,53.13,132.9,43.29,96,100,5.01,light rain,2020-09-17 19:25:37
458,Aasiaat,GL,68.71,-52.87,36.34,81,86,5.93,overcast clouds,2020-09-17 19:25:37
459,Pozo Colorado,PY,-23.49,-58.8,87.13,30,51,3.6,broken clouds,2020-09-17 19:25:37
460,Port Macquarie,AU,-31.43,152.92,57.99,91,29,12.55,scattered clouds,2020-09-17 19:25:38
461,Sabang,ID,5.89,95.32,83.75,73,100,21.52,light rain,2020-09-17 19:25:38
462,Santiago del Estero,AR,-27.8,-64.26,88.92,16,0,6.85,clear sky,2020-09-17 19:25:38
463,Lata,PT,40.16,-8.33,70.0,85,24,2.21,light rain,2020-09-17 19:25:37
464,Pierre,US,44.37,-100.35,71.01,45,1,11.41,clear sky,2020-09-17 19:25:38
465,Guerrero Negro,MX,27.98,-114.06,96.04,23,0,7.07,clear sky,2020-09-17 19:25:39
466,Snezhnogorsk,RU,69.19,33.25,35.6,100,40,4.47,scattered clouds,2020-09-17 19:25:39
467,Borogontsy,RU,62.67,131.17,37.76,80,0,2.42,clear sky,2020-09-17 19:25:39
468,Departamento de Maldonado,UY,-34.67,-54.92,75.2,36,0,9.17,clear sky,2020-09-17 19:22:26
469,Aginskoye,RU,51.1,114.53,41.04,80,0,6.96,clear sky,2020-09-17 19:25:40
470,Flin Flon,CA,54.77,-101.86,50.0,43,20,5.82,few clouds,2020-09-17 19:25:40
471,Châtellerault,FR,46.8,0.53,80.6,39,0,9.17,clear sky,2020-09-17 19:25:40
472,Nassau,US,40.75,-73.58,75.0,69,40,9.17,scattered clouds,2020-09-17 19:21:53
473,Rawdon,CA,46.05,-73.72,62.01,46,0,2.19,clear sky,2020-09-17 19:25:37
474,Pisz,PL,53.63,21.81,51.8,71,40,9.17,scattered clouds,2020-09-17 19:25:41
475,Cabedelo,BR,-6.98,-34.83,80.6,65,0,16.11,clear sky,2020-09-17 19:25:41
476,Mollendo,PE,-17.02,-72.01,62.98,73,82,8.14,broken clouds,2020-09-17 19:25:41
477,Iara,RO,46.55,23.52,68.0,64,40,9.17,light rain,2020-09-17 19:25:42
478,Baykit,RU,61.67,96.37,52.5,75,92,6.24,overcast clouds,2020-09-17 19:25:42
479,Kailua,US,21.4,-157.74,84.2,58,40,8.05,scattered clouds,2020-09-17 19:25:42
480,Alugan,PH,12.22,125.48,77.38,82,100,4.79,light rain,2020-09-17 19:25:42
481,Bandarbeyla,SO,9.49,50.81,76.62,85,2,30.33,clear sky,2020-09-17 19:25:43
482,Chingirlau,KZ,51.09,54.08,47.1,76,100,2.21,overcast clouds,2020-09-17 19:25:43
483,Sironj,IN,24.1,77.7,81.43,64,72,3.11,broken clouds,2020-09-17 19:25:43
484,Vila Velha,BR,-20.33,-40.29,81.0,61,0,19.46,clear sky,2020-09-17 19:25:14
485,Margate,GB,51.38,1.39,63.0,67,0,3.0,clear sky,2020-09-17 19:25:44
486,Alekseyevka,RU,50.63,38.69,67.23,27,0,15.46,clear sky,2020-09-17 19:25:44
487,Mauá,BR,-23.67,-46.46,78.01,61,30,4.7,scattered clouds,2020-09-17 19:25:44
488,Te Anau,NZ,-45.42,167.72,36.9,86,100,6.51,overcast clouds,2020-09-17 19:24:40
489,Arkhangelsk,RU,64.54,40.54,42.8,75,40,11.18,scattered clouds,2020-09-17 19:25:44
490,Mt. Pleasant,US,32.79,-79.86,84.2,89,90,19.46,mist,2020-09-17 19:21:00
491,Ust-Kuyga,RU,70.02,135.6,46.24,80,100,6.71,light rain,2020-09-17 19:25:45
492,Verkhoyansk,RU,67.54,133.38,39.33,78,14,2.73,few clouds,2020-09-17 19:25:45
493,Progreso,MX,21.28,-89.67,95.0,59,75,10.29,broken clouds,2020-09-17 19:25:45
494,Mongoumba,CF,3.64,18.59,71.67,98,100,4.97,light rain,2020-09-17 19:25:45
495,Saint-Ambroise,CA,48.55,-71.33,50.0,46,20,11.41,few clouds,2020-09-17 19:25:46
496,Kargasok,RU,59.06,80.86,47.73,94,100,3.13,overcast clouds,2020-09-17 19:25:46
497,Zhezkazgan,KZ,47.8,67.71,54.12,65,100,14.74,overcast clouds,2020-09-17 19:25:46
498,Yangi Marg`ilon,UZ,40.43,71.72,60.8,44,57,260.16,broken clouds,2020-09-17 19:25:46
499,Tateyama,JP,34.98,139.87,82.0,85,100,8.01,overcast clouds,2020-09-17 19:25:47
500,Bundaberg,AU,-24.85,152.35,61.0,93,40,5.82,scattered clouds,2020-09-17 19:21:19
501,Ebéjico,CO,6.33,-75.77,77.0,53,75,5.82,shower rain,2020-09-17 19:25:47
502,Tepelenë,AL,40.3,20.02,64.99,86,100,1.01,light rain,2020-09-17 19:25:47
503,Tshikapa,CD,-6.42,20.8,78.84,64,45,2.48,scattered clouds,2020-09-17 19:25:47
504,Bulgan,MN,48.81,103.53,45.72,73,0,1.81,clear sky,2020-09-17 19:25:48
505,Sahuaripa,MX,29.05,-109.23,92.91,28,0,5.35,clear sky,2020-09-17 19:25:48
506,Beitbridge,ZW,-22.22,30.0,75.24,59,80,20.45,broken clouds,2020-09-17 19:25:48
507,Sisimiut,GL,66.94,-53.67,39.22,71,52,4.59,broken clouds,2020-09-17 19:25:49
508,Ketchikan,US,55.34,-131.65,62.6,72,1,3.36,clear sky,2020-09-17 19:25:49
509,Kruglolesskoye,RU,44.66,42.81,62.6,39,0,11.18,clear sky,2020-09-17 19:25:49
510,Kānker,IN,20.27,81.49,78.37,86,100,3.0,light rain,2020-09-17 19:25:50
511,Urbano Santos,BR,-3.21,-43.4,97.39,30,81,2.89,broken clouds,2020-09-17 19:24:53
512,Gornopravdinsk,RU,60.05,69.9,49.44,95,100,7.67,light rain,2020-09-17 19:25:50
513,Charcas,MX,23.13,-101.12,69.3,59,60,2.57,light rain,2020-09-17 19:25:50
514,Wilmington,US,34.23,-77.94,78.8,88,75,11.59,broken clouds,2020-09-17 19:22:50
515,Zhangjiakou Shi Xuanhua Qu,CN,40.61,115.04,53.71,44,0,3.04,clear sky,2020-09-17 19:25:50
516,Rome,US,43.21,-75.46,62.01,82,90,3.06,overcast clouds,2020-09-17 19:23:20
517,Preobrazheniye,RU,42.9,133.91,58.86,89,100,5.03,overcast clouds,2020-09-17 19:25:51
518,Mahajanga,MG,-15.72,46.32,71.6,88,20,4.7,few clouds,2020-09-17 19:25:51
519,Crawley,GB,51.11,-0.18,59.0,72,0,13.87,clear sky,2020-09-17 19:25:51
520,Port Blair,IN,11.67,92.75,79.0,89,100,20.04,light rain,2020-09-17 19:25:52
521,Buala,SB,-8.14,159.59,79.48,81,100,10.71,overcast clouds,2020-09-17 19:25:06
522,Betioky,MG,-23.72,44.38,74.23,36,0,4.99,clear sky,2020-09-17 19:25:52
523,Priozyornoye,UA,45.27,36.33,71.06,63,0,5.28,clear sky,2020-09-17 19:25:52
524,Ust'-Omchug,RU,61.15,149.63,31.39,95,3,1.81,clear sky,2020-09-17 19:25:52
525,Jertih,MY,5.73,102.49,75.2,88,20,2.24,light rain,2020-09-17 19:25:53
526,Mayya,RU,61.73,130.28,30.2,86,0,6.71,clear sky,2020-09-17 19:25:53
527,Bako,ET,5.78,36.57,71.17,62,64,4.05,broken clouds,2020-09-17 19:25:53
528,Maragogi,BR,-9.01,-35.22,77.14,68,1,9.33,clear sky,2020-09-17 19:25:54
529,Killybegs,IE,54.63,-8.45,60.8,93,20,4.7,few clouds,2020-09-17 19:25:54
530,Belyy Yar,RU,53.6,91.39,51.8,87,100,6.71,overcast clouds,2020-09-17 19:25:54
531,Doka,SD,13.52,35.77,77.29,78,100,2.08,overcast clouds,2020-09-17 19:25:54
532,Ol'ga,RU,43.74,135.29,54.99,93,100,3.11,light rain,2020-09-17 19:25:55
533,Constantine,DZ,36.37,6.61,73.4,46,0,2.24,clear sky,2020-09-17 19:25:55
534,Alexandria,EG,31.22,29.96,80.55,74,0,12.08,clear sky,2020-09-17 19:21:20
535,Sistranda,NO,63.73,8.83,50.0,71,90,8.05,light rain,2020-09-17 19:25:56
536,Holbeach,GB,52.8,0.01,57.2,67,75,5.82,broken clouds,2020-09-17 19:25:56
537,Merauke,ID,-8.47,140.33,79.0,85,100,9.24,overcast clouds,2020-09-17 19:25:06
538,Neryungri,RU,56.67,124.65,34.7,89,1,6.33,clear sky,2020-09-17 19:25:56
539,Okha,RU,53.57,142.95,52.66,89,100,23.71,light rain,2020-09-17 19:25:56
540,Marawi,PH,8.0,124.29,75.0,94,56,4.0,broken clouds,2020-09-17 19:25:57
541,Ozinki,RU,51.18,49.68,52.77,44,100,5.95,overcast clouds,2020-09-17 19:25:57
542,Tarko-Sale,RU,64.92,77.78,45.0,90,54,11.59,broken clouds,2020-09-17 19:25:57
543,Zaranj,AF,30.97,61.88,75.2,33,0,21.92,clear sky,2020-09-17 19:25:57
544,Kashgar,CN,39.45,75.98,71.6,24,77,2.24,broken clouds,2020-09-17 19:25:58
545,Zhuanghe,CN,39.7,122.99,59.31,63,0,4.47,clear sky,2020-09-17 19:25:58
